date,hour,bin_id,zone,fill_percent,type
2024-10-08,4,BIN_044,Vaishali Nagar,5.7,residential
2024-10-08,5,BIN_044,Vaishali Nagar,6.05,residential
2024-10-08,6,BIN_044,Vaishali Nagar,6.45,residential
2024-10-08,7,BIN_044,Vaishali Nagar,7.08,residential
2024-10-08,8,BIN_044,Vaishali Nagar,7.87,residential
2024-10-08,9,BIN_044,Vaishali Nagar,8.85,residential
2024-10-08,10,BIN_044,Vaishali Nagar,9.83,residential
2024-10-08,11,BIN_044,Vaishali Nagar,11.3,residential
2024-10-08,12,BIN_044,Vaishali Nagar,12.91,residential
2024-10-08,13,BIN_044,Vaishali Nagar,15.34,residential
2024-10-08,14,BIN_044,Vaishali Nagar,17.68,residential
2024-10-08,15,BIN_044,Vaishali Nagar,20.51,residential
2024-10-08,16,BIN_044,Vaishali Nagar,24.13,residential
2024-10-08,17,BIN_044,Vaishali Nagar,27.17,residential
2024-10-08,18,BIN_044,Vaishali Nagar,31.01,residential
2024-10-08,19,BIN_044,Vaishali Nagar,35.12,residential
2024-10-08,20,BIN_044,Vaishali Nagar,39.43,residential
2024-10-08,21,BIN_044,Vaishali Nagar,43.99,residential
2024-10-08,22,BIN_044,Vaishali Nagar,48.34,residential
2024-10-08,23,BIN_044,Vaishali Nagar,52.7,residential
2024-10-08,0,BIN_045,Vaishali Nagar,5.06,residential
2024-10-08,1,BIN_045,Vaishali Nagar,5.15,residential
2024-10-08,2,BIN_045,Vaishali Nagar,5.3,residential
2024-10-08,3,BIN_045,Vaishali Nagar,5.48,residential
2024-10-08,4,BIN_045,Vaishali Nagar,5.71,residential
2024-10-08,5,BIN_045,Vaishali Nagar,6.03,residential
2024-10-08,6,BIN_045,Vaishali Nagar,6.42,residential
2024-10-08,7,BIN_045,Vaishali Nagar,6.99,residential
2024-10-08,8,BIN_045,Vaishali Nagar,7.78,residential
2024-10-08,9,BIN_045,Vaishali Nagar,8.6,residential
2024-10-08,10,BIN_045,Vaishali Nagar,9.83,residential
2024-10-08,11,BIN_045,Vaishali Nagar,11.27,residential
2024-10-08,12,BIN_045,Vaishali Nagar,13.11,residential
2024-10-08,13,BIN_045,Vaishali Nagar,15.49,residential
2024-10-08,14,BIN_045,Vaishali Nagar,17.92,residential
2024-10-08,15,BIN_045,Vaishali Nagar,20.9,residential
2024-10-08,16,BIN_045,Vaishali Nagar,23.85,residential
2024-10-08,17,BIN_045,Vaishali Nagar,27.88,residential
2024-10-08,18,BIN_045,Vaishali Nagar,31.84,residential
2024-10-08,19,BIN_045,Vaishali Nagar,35.7,residential
2024-10-08,20,BIN_045,Vaishali Nagar,39.65,residential
2024-10-08,21,BIN_045,Vaishali Nagar,43.68,residential
2024-10-08,22,BIN_045,Vaishali Nagar,48.84,residential
2024-10-08,23,BIN_045,Vaishali Nagar,53.49,residential
2024-10-08,0,BIN_046,Vaishali Nagar,5.08,residential
2024-10-08,1,BIN_046,Vaishali Nagar,5.17,residential
2024-10-08,2,BIN_046,Vaishali Nagar,5.3,residential
2024-10-08,3,BIN_046,Vaishali Nagar,5.46,residential
2024-10-08,4,BIN_046,Vaishali Nagar,5.69,residential
2024-10-08,5,BIN_046,Vaishali Nagar,6.04,residential
2024-10-08,6,BIN_046,Vaishali Nagar,6.44,residential
2024-10-08,7,BIN_046,Vaishali Nagar,6.91,residential
2024-10-08,8,BIN_046,Vaishali Nagar,7.69,residential
2024-10-08,9,BIN_046,Vaishali Nagar,8.5,residential
2024-10-08,10,BIN_046,Vaishali Nagar,9.71,residential
2024-10-08,11,BIN_046,Vaishali Nagar,11.19,residential
2024-10-08,12,BIN_046,Vaishali Nagar,13.19,residential
2024-10-08,13,BIN_046,Vaishali Nagar,15.09,residential
2024-10-08,14,BIN_046,Vaishali Nagar,17.43,residential
2024-10-08,15,BIN_046,Vaishali Nagar,19.93,residential
2024-10-08,16,BIN_046,Vaishali Nagar,23.57,residential
2024-10-08,17,BIN_046,Vaishali Nagar,27.61,residential
2024-10-08,18,BIN_046,Vaishali Nagar,31.77,residential
2024-10-08,19,BIN_046,Vaishali Nagar,35.51,residential
2024-10-08,20,BIN_046,Vaishali Nagar,39.35,residential
2024-10-08,21,BIN_046,Vaishali Nagar,43.56,residential
2024-10-08,22,BIN_046,Vaishali Nagar,48.5,residential
2024-10-08,23,BIN_046,Vaishali Nagar,53.47,residential
2024-10-08,0,BIN_047,Vaishali Nagar,5.07,residential
2024-10-08,1,BIN_047,Vaishali Nagar,5.17,residential
2024-10-08,2,BIN_047,Vaishali Nagar,5.3,residential
2024-10-08,3,BIN_047,Vaishali Nagar,5.49,residential
2024-10-08,4,BIN_047,Vaishali Nagar,5.7,residential
2024-10-08,5,BIN_047,Vaishali Nagar,6.01,residential
2024-10-08,6,BIN_047,Vaishali Nagar,6.47,residential
2024-10-08,7,BIN_047,Vaishali Nagar,7.05,residential
2024-10-08,8,BIN_047,Vaishali Nagar,7.79,residential
2024-10-08,9,BIN_047,Vaishali Nagar,8.83,residential
2024-10-08,10,BIN_047,Vaishali Nagar,9.83,residential
2024-10-08,11,BIN_047,Vaishali Nagar,11.22,residential
2024-10-08,12,BIN_047,Vaishali Nagar,12.9,residential
2024-10-08,13,BIN_047,Vaishali Nagar,14.88,residential
2024-10-08,14,BIN_047,Vaishali Nagar,17.39,residential
2024-10-08,15,BIN_047,Vaishali Nagar,20.39,residential
2024-10-08,16,BIN_047,Vaishali Nagar,23.66,residential
2024-10-08,17,BIN_047,Vaishali Nagar,26.79,residential
2024-10-08,18,BIN_047,Vaishali Nagar,30.29,residential
2024-10-08,19,BIN_047,Vaishali Nagar,33.9,residential
2024-10-08,20,BIN_047,Vaishali Nagar,38.39,residential
2024-10-08,21,BIN_047,Vaishali Nagar,43.19,residential
2024-10-08,22,BIN_047,Vaishali Nagar,47.14,residential
2024-10-08,23,BIN_047,Vaishali Nagar,51.51,residential
2024-10-08,0,BIN_048,Vaishali Nagar,5.07,residential
2024-10-08,1,BIN_048,Vaishali Nagar,5.18,residential
2024-10-08,2,BIN_048,Vaishali Nagar,5.33,residential
2024-10-08,3,BIN_048,Vaishali Nagar,5.48,residential
2024-10-08,4,BIN_048,Vaishali Nagar,5.74,residential
2024-10-08,5,BIN_048,Vaishali Nagar,6.02,residential
2024-10-08,6,BIN_048,Vaishali Nagar,6.48,residential
2024-10-08,7,BIN_048,Vaishali Nagar,6.96,residential
2024-10-08,8,BIN_048,Vaishali Nagar,7.74,residential
2024-10-08,9,BIN_048,Vaishali Nagar,8.73,residential
2024-10-08,10,BIN_048,Vaishali Nagar,9.84,residential
2024-10-08,11,BIN_048,Vaishali Nagar,11.2,residential
2024-10-08,12,BIN_048,Vaishali Nagar,13.06,residential
2024-10-08,13,BIN_048,Vaishali Nagar,15.43,residential
2024-10-08,14,BIN_048,Vaishali Nagar,18.09,residential
2024-10-08,15,BIN_048,Vaishali Nagar,20.99,residential
2024-10-08,16,BIN_048,Vaishali Nagar,24.58,residential
2024-10-08,17,BIN_048,Vaishali Nagar,28.18,residential
2024-10-08,18,BIN_048,Vaishali Nagar,32.06,residential
2024-10-08,19,BIN_048,Vaishali Nagar,36.75,residential
2024-10-08,20,BIN_048,Vaishali Nagar,40.78,residential
2024-10-08,21,BIN_048,Vaishali Nagar,44.58,residential
2024-10-08,22,BIN_048,Vaishali Nagar,49.53,residential
2024-10-08,23,BIN_048,Vaishali Nagar,53.67,residential
2024-10-08,0,BIN_049,Vaishali Nagar,5.04,market
2024-10-08,1,BIN_049,Vaishali Nagar,5.11,market
2024-10-08,2,BIN_049,Vaishali Nagar,5.2,market
2024-10-08,3,BIN_049,Vaishali Nagar,5.37,market
2024-10-08,4,BIN_049,Vaishali Nagar,5.65,market
2024-10-08,5,BIN_049,Vaishali Nagar,6.07,market
2024-10-08,6,BIN_049,Vaishali Nagar,6.9,market
2024-10-08,7,BIN_049,Vaishali Nagar,7.92,market
2024-10-08,8,BIN_049,Vaishali Nagar,9.9,market
2024-10-08,9,BIN_049,Vaishali Nagar,12.33,market
2024-10-08,10,BIN_049,Vaishali Nagar,16.59,market
2024-10-08,11,BIN_049,Vaishali Nagar,22.22,market
2024-10-08,12,BIN_049,Vaishali Nagar,28.44,market
2024-10-08,13,BIN_049,Vaishali Nagar,36.05,market
2024-10-08,14,BIN_049,Vaishali Nagar,44.18,market
2024-10-08,15,BIN_049,Vaishali Nagar,53.86,market
2024-10-08,16,BIN_049,Vaishali Nagar,63.16,market
2024-10-08,17,BIN_049,Vaishali Nagar,73.48,market
2024-10-08,18,BIN_049,Vaishali Nagar,84.52,market
2024-10-08,19,BIN_049,Vaishali Nagar,94.75,market
2024-10-08,20,BIN_049,Vaishali Nagar,100.0,market
2024-10-08,21,BIN_049,Vaishali Nagar,100.0,market
2024-10-08,22,BIN_049,Vaishali Nagar,100.0,market
2024-10-08,23,BIN_049,Vaishali Nagar,100.0,market
2024-10-08,0,BIN_050,Vaishali Nagar,5.07,residential
2024-10-08,1,BIN_050,Vaishali Nagar,5.16,residential
2024-10-08,2,BIN_050,Vaishali Nagar,5.28,residential
2024-10-08,3,BIN_050,Vaishali Nagar,5.45,residential
2024-10-08,4,BIN_050,Vaishali Nagar,5.66,residential
2024-10-08,5,BIN_050,Vaishali Nagar,5.99,residential
2024-10-08,6,BIN_050,Vaishali Nagar,6.43,residential
2024-10-08,7,BIN_050,Vaishali Nagar,6.97,residential
2024-10-08,8,BIN_050,Vaishali Nagar,7.6,residential
2024-10-08,9,BIN_050,Vaishali Nagar,8.39,residential
2024-10-08,10,BIN_050,Vaishali Nagar,9.44,residential
2024-10-08,11,BIN_050,Vaishali Nagar,10.8,residential
2024-10-08,12,BIN_050,Vaishali Nagar,12.34,residential
2024-10-08,13,BIN_050,Vaishali Nagar,14.33,residential
2024-10-08,14,BIN_050,Vaishali Nagar,16.92,residential
2024-10-08,15,BIN_050,Vaishali Nagar,19.82,residential
2024-10-08,16,BIN_050,Vaishali Nagar,23.33,residential
2024-10-08,17,BIN_050,Vaishali Nagar,26.47,residential
2024-10-08,18,BIN_050,Vaishali Nagar,30.58,residential
2024-10-08,19,BIN_050,Vaishali Nagar,35.21,residential
2024-10-08,20,BIN_050,Vaishali Nagar,40.04,residential
2024-10-08,21,BIN_050,Vaishali Nagar,44.58,residential
2024-10-08,22,BIN_050,Vaishali Nagar,49.66,residential
2024-10-08,23,BIN_050,Vaishali Nagar,54.86,residential
2024-10-08,0,BIN_051,Vaishali Nagar,5.04,market
2024-10-08,1,BIN_051,Vaishali Nagar,5.11,market
2024-10-08,2,BIN_051,Vaishali Nagar,5.22,market
2024-10-08,3,BIN_051,Vaishali Nagar,5.42,market
2024-10-08,4,BIN_051,Vaishali Nagar,5.7,market
2024-10-08,5,BIN_051,Vaishali Nagar,6.19,market
2024-10-08,6,BIN_051,Vaishali Nagar,7.06,market
2024-10-08,7,BIN_051,Vaishali Nagar,8.17,market
2024-10-08,8,BIN_051,Vaishali Nagar,10.1,market
2024-10-08,9,BIN_051,Vaishali Nagar,12.46,market
2024-10-08,10,BIN_051,Vaishali Nagar,15.85,market
2024-10-08,11,BIN_051,Vaishali Nagar,21.15,market
2024-10-08,12,BIN_051,Vaishali Nagar,26.65,market
2024-10-08,13,BIN_051,Vaishali Nagar,34.07,market
2024-10-08,14,BIN_051,Vaishali Nagar,41.16,market
2024-10-08,15,BIN_051,Vaishali Nagar,50.96,market
2024-10-08,16,BIN_051,Vaishali Nagar,59.98,market
2024-10-08,17,BIN_051,Vaishali Nagar,68.14,market
2024-10-08,18,BIN_051,Vaishali Nagar,78.39,market
2024-10-08,19,BIN_051,Vaishali Nagar,87.24,market
2024-10-08,20,BIN_051,Vaishali Nagar,95.65,market
2024-10-08,21,BIN_051,Vaishali Nagar,100.0,market
2024-10-08,22,BIN_051,Vaishali Nagar,100.0,market
2024-10-08,23,BIN_051,Vaishali Nagar,100.0,market
2024-10-08,0,BIN_052,Vaishali Nagar,5.07,residential
2024-10-08,1,BIN_052,Vaishali Nagar,5.16,residential
2024-10-08,2,BIN_052,Vaishali Nagar,5.29,residential
2024-10-08,3,BIN_052,Vaishali Nagar,5.49,residential
2024-10-08,4,BIN_052,Vaishali Nagar,5.69,residential
2024-10-08,5,BIN_052,Vaishali Nagar,6.02,residential
2024-10-08,6,BIN_052,Vaishali Nagar,6.41,residential
2024-10-08,7,BIN_052,Vaishali Nagar,6.91,residential
2024-10-08,8,BIN_052,Vaishali Nagar,7.56,residential
2024-10-08,9,BIN_052,Vaishali Nagar,8.48,residential
2024-10-08,10,BIN_052,Vaishali Nagar,9.55,residential
2024-10-08,11,BIN_052,Vaishali Nagar,11.08,residential
2024-10-08,12,BIN_052,Vaishali Nagar,13.09,residential
2024-10-08,13,BIN_052,Vaishali Nagar,15.25,residential
2024-10-08,14,BIN_052,Vaishali Nagar,17.5,residential
2024-10-08,15,BIN_052,Vaishali Nagar,20.3,residential
2024-10-08,16,BIN_052,Vaishali Nagar,23.83,residential
2024-10-08,17,BIN_052,Vaishali Nagar,27.03,residential
2024-10-08,18,BIN_052,Vaishali Nagar,31.19,residential
2024-10-08,19,BIN_052,Vaishali Nagar,35.61,residential
2024-10-08,20,BIN_052,Vaishali Nagar,39.34,residential
2024-10-08,21,BIN_052,Vaishali Nagar,43.73,residential
2024-10-08,22,BIN_052,Vaishali Nagar,48.36,residential
2024-10-08,23,BIN_052,Vaishali Nagar,52.95,residential
2024-10-08,0,BIN_053,Vaishali Nagar,5.08,residential
2024-10-08,1,BIN_053,Vaishali Nagar,5.19,residential
2024-10-08,2,BIN_053,Vaishali Nagar,5.34,residential
2024-10-08,3,BIN_053,Vaishali Nagar,5.54,residential
2024-10-08,4,BIN_053,Vaishali Nagar,5.75,residential
2024-10-08,5,BIN_053,Vaishali Nagar,6.07,residential
2024-10-08,6,BIN_053,Vaishali Nagar,6.53,residential
2024-10-08,7,BIN_053,Vaishali Nagar,7.14,residential
2024-10-08,8,BIN_053,Vaishali Nagar,7.85,residential
2024-10-08,9,BIN_053,Vaishali Nagar,8.87,residential
2024-10-08,10,BIN_053,Vaishali Nagar,10.09,residential
2024-10-08,11,BIN_053,Vaishali Nagar,11.7,residential
2024-10-08,12,BIN_053,Vaishali Nagar,13.31,residential
2024-10-08,13,BIN_053,Vaishali Nagar,15.64,residential
2024-10-08,14,BIN_053,Vaishali Nagar,18.07,residential
2024-10-08,15,BIN_053,Vaishali Nagar,21.16,residential
2024-10-08,16,BIN_053,Vaishali Nagar,24.39,residential
2024-10-08,17,BIN_053,Vaishali Nagar,28.09,residential
2024-10-08,18,BIN_053,Vaishali Nagar,32.38,residential
2024-10-08,19,BIN_053,Vaishali Nagar,37.03,residential
2024-10-08,20,BIN_053,Vaishali Nagar,41.85,residential
2024-10-08,21,BIN_053,Vaishali Nagar,46.64,residential
2024-10-08,22,BIN_053,Vaishali Nagar,51.6,residential
2024-10-08,23,BIN_053,Vaishali Nagar,55.83,residential
2024-10-08,0,BIN_054,Vaishali Nagar,5.07,residential
2024-10-08,1,BIN_054,Vaishali Nagar,5.16,residential
2024-10-08,2,BIN_054,Vaishali Nagar,5.3,residential
2024-10-08,3,BIN_054,Vaishali Nagar,5.5,residential
2024-10-08,4,BIN_054,Vaishali Nagar,5.71,residential
2024-10-08,5,BIN_054,Vaishali Nagar,6.07,residential
2024-10-08,6,BIN_054,Vaishali Nagar,6.45,residential
2024-10-08,7,BIN_054,Vaishali Nagar,7.02,residential
2024-10-08,8,BIN_054,Vaishali Nagar,7.79,residential
2024-10-08,9,BIN_054,Vaishali Nagar,8.62,residential
2024-10-08,10,BIN_054,Vaishali Nagar,9.68,residential
2024-10-08,11,BIN_054,Vaishali Nagar,11.18,residential
2024-10-08,12,BIN_054,Vaishali Nagar,12.74,residential
2024-10-08,13,BIN_054,Vaishali Nagar,14.89,residential
2024-10-08,14,BIN_054,Vaishali Nagar,17.4,residential
2024-10-08,15,BIN_054,Vaishali Nagar,20.67,residential
2024-10-08,16,BIN_054,Vaishali Nagar,23.76,residential
2024-10-08,17,BIN_054,Vaishali Nagar,26.98,residential
2024-10-08,18,BIN_054,Vaishali Nagar,31.09,residential
2024-10-08,19,BIN_054,Vaishali Nagar,35.46,residential
2024-10-08,20,BIN_054,Vaishali Nagar,39.19,residential
2024-10-08,21,BIN_054,Vaishali Nagar,43.61,residential
2024-10-08,22,BIN_054,Vaishali Nagar,48.48,residential
2024-10-08,23,BIN_054,Vaishali Nagar,53.54,residential
2024-10-08,0,BIN_055,Vaishali Nagar,5.08,residential
2024-10-08,1,BIN_055,Vaishali Nagar,5.17,residential
2024-10-08,2,BIN_055,Vaishali Nagar,5.32,residential
2024-10-08,3,BIN_055,Vaishali Nagar,5.5,residential
2024-10-08,4,BIN_055,Vaishali Nagar,5.73,residential
2024-10-08,5,BIN_055,Vaishali Nagar,6.05,residential
2024-10-08,6,BIN_055,Vaishali Nagar,6.46,residential
2024-10-08,7,BIN_055,Vaishali Nagar,7.03,residential
2024-10-08,8,BIN_055,Vaishali Nagar,7.71,residential
2024-10-08,9,BIN_055,Vaishali Nagar,8.64,residential
2024-10-08,10,BIN_055,Vaishali Nagar,9.63,residential
2024-10-08,11,BIN_055,Vaishali Nagar,11.25,residential
2024-10-08,12,BIN_055,Vaishali Nagar,13.04,residential
2024-10-08,13,BIN_055,Vaishali Nagar,14.91,residential
2024-10-08,14,BIN_055,Vaishali Nagar,17.53,residential
2024-10-08,15,BIN_055,Vaishali Nagar,20.2,residential
2024-10-08,16,BIN_055,Vaishali Nagar,23.69,residential
2024-10-08,17,BIN_055,Vaishali Nagar,27.37,residential
2024-10-08,18,BIN_055,Vaishali Nagar,31.18,residential
2024-10-08,19,BIN_055,Vaishali Nagar,35.2,residential
2024-10-08,20,BIN_055,Vaishali Nagar,39.37,residential
2024-10-08,21,BIN_055,Vaishali Nagar,43.77,residential
2024-10-08,22,BIN_055,Vaishali Nagar,48.36,residential
2024-10-08,23,BIN_055,Vaishali Nagar,52.5,residential
2024-10-08,0,BIN_056,Vaishali Nagar,5.08,residential
2024-10-08,1,BIN_056,Vaishali Nagar,5.18,residential
2024-10-08,2,BIN_056,Vaishali Nagar,5.33,residential
2024-10-08,3,BIN_056,Vaishali Nagar,5.51,residential
2024-10-08,4,BIN_056,Vaishali Nagar,5.75,residential
2024-10-08,5,BIN_056,Vaishali Nagar,6.05,residential
2024-10-08,6,BIN_056,Vaishali Nagar,6.49,residential
2024-10-08,7,BIN_056,Vaishali Nagar,6.98,residential
2024-10-08,8,BIN_056,Vaishali Nagar,7.72,residential
2024-10-08,9,BIN_056,Vaishali Nagar,8.77,residential
2024-10-08,10,BIN_056,Vaishali Nagar,10.04,residential
2024-10-08,11,BIN_056,Vaishali Nagar,11.33,residential
2024-10-08,12,BIN_056,Vaishali Nagar,13.05,residential
2024-10-08,13,BIN_056,Vaishali Nagar,15.09,residential
2024-10-08,14,BIN_056,Vaishali Nagar,17.93,residential
2024-10-08,15,BIN_056,Vaishali Nagar,20.72,residential
2024-10-08,16,BIN_056,Vaishali Nagar,23.83,residential
2024-10-08,17,BIN_056,Vaishali Nagar,27.04,residential
2024-10-08,18,BIN_056,Vaishali Nagar,31.31,residential
2024-10-08,19,BIN_056,Vaishali Nagar,35.49,residential
2024-10-08,20,BIN_056,Vaishali Nagar,39.25,residential
2024-10-08,21,BIN_056,Vaishali Nagar,43.47,residential
2024-10-08,22,BIN_056,Vaishali Nagar,47.65,residential
2024-10-08,23,BIN_056,Vaishali Nagar,52.5,residential
2024-10-08,0,BIN_057,Vaishali Nagar,5.08,residential
2024-10-08,1,BIN_057,Vaishali Nagar,5.19,residential
2024-10-08,2,BIN_057,Vaishali Nagar,5.31,residential
2024-10-08,3,BIN_057,Vaishali Nagar,5.47,residential
2024-10-08,4,BIN_057,Vaishali Nagar,5.72,residential
2024-10-08,5,BIN_057,Vaishali Nagar,6.05,residential
2024-10-08,6,BIN_057,Vaishali Nagar,6.48,residential
2024-10-08,7,BIN_057,Vaishali Nagar,6.95,residential
2024-10-08,8,BIN_057,Vaishali Nagar,7.64,residential
2024-10-08,9,BIN_057,Vaishali Nagar,8.5,residential
2024-10-08,10,BIN_057,Vaishali Nagar,9.53,residential
2024-10-08,11,BIN_057,Vaishali Nagar,11.13,residential
2024-10-08,12,BIN_057,Vaishali Nagar,12.65,residential
2024-10-08,13,BIN_057,Vaishali Nagar,14.63,residential
2024-10-08,14,BIN_057,Vaishali Nagar,17.11,residential
2024-10-08,15,BIN_057,Vaishali Nagar,20.21,residential
2024-10-08,16,BIN_057,Vaishali Nagar,23.36,residential
2024-10-08,17,BIN_057,Vaishali Nagar,27.01,residential
2024-10-08,18,BIN_057,Vaishali Nagar,31.42,residential
2024-10-08,19,BIN_057,Vaishali Nagar,34.98,residential
2024-10-08,20,BIN_057,Vaishali Nagar,39.19,residential
2024-10-08,21,BIN_057,Vaishali Nagar,43.8,residential
2024-10-08,22,BIN_057,Vaishali Nagar,48.36,residential
2024-10-08,23,BIN_057,Vaishali Nagar,53.14,residential
2024-10-08,0,BIN_058,Vaishali Nagar,5.08,residential
2024-10-08,1,BIN_058,Vaishali Nagar,5.18,residential
2024-10-08,2,BIN_058,Vaishali Nagar,5.3,residential
2024-10-08,3,BIN_058,Vaishali Nagar,5.49,residential
2024-10-08,4,BIN_058,Vaishali Nagar,5.71,residential
2024-10-08,5,BIN_058,Vaishali Nagar,6.01,residential
2024-10-08,6,BIN_058,Vaishali Nagar,6.44,residential
2024-10-08,7,BIN_058,Vaishali Nagar,7.0,residential
2024-10-08,8,BIN_058,Vaishali Nagar,7.69,residential
2024-10-08,9,BIN_058,Vaishali Nagar,8.48,residential
2024-10-08,10,BIN_058,Vaishali Nagar,9.64,residential
2024-10-08,11,BIN_058,Vaishali Nagar,11.22,residential
2024-10-08,12,BIN_058,Vaishali Nagar,13.15,residential
2024-10-08,13,BIN_058,Vaishali Nagar,15.5,residential
2024-10-08,14,BIN_058,Vaishali Nagar,17.71,residential
2024-10-08,15,BIN_058,Vaishali Nagar,20.55,residential
2024-10-08,16,BIN_058,Vaishali Nagar,23.57,residential
2024-10-08,17,BIN_058,Vaishali Nagar,27.08,residential
2024-10-08,18,BIN_058,Vaishali Nagar,31.44,residential
2024-10-08,19,BIN_058,Vaishali Nagar,35.33,residential
2024-10-08,20,BIN_058,Vaishali Nagar,39.5,residential
2024-10-08,21,BIN_058,Vaishali Nagar,44.06,residential
2024-10-08,22,BIN_058,Vaishali Nagar,49.07,residential
2024-10-08,23,BIN_058,Vaishali Nagar,53.2,residential
2024-10-08,0,BIN_059,Vaishali Nagar,5.04,market
2024-10-08,1,BIN_059,Vaishali Nagar,5.11,market
2024-10-08,2,BIN_059,Vaishali Nagar,5.22,market
2024-10-08,3,BIN_059,Vaishali Nagar,5.39,market
2024-10-08,4,BIN_059,Vaishali Nagar,5.67,market
2024-10-08,5,BIN_059,Vaishali Nagar,6.18,market
2024-10-08,6,BIN_059,Vaishali Nagar,6.87,market
2024-10-08,7,BIN_059,Vaishali Nagar,8.11,market
2024-10-08,8,BIN_059,Vaishali Nagar,10.1,market
2024-10-08,9,BIN_059,Vaishali Nagar,13.09,market
2024-10-08,10,BIN_059,Vaishali Nagar,16.67,market
2024-10-08,11,BIN_059,Vaishali Nagar,21.18,market
2024-10-08,12,BIN_059,Vaishali Nagar,28.03,market
2024-10-08,13,BIN_059,Vaishali Nagar,36.41,market
2024-10-08,14,BIN_059,Vaishali Nagar,43.76,market
2024-10-08,15,BIN_059,Vaishali Nagar,51.61,market
2024-10-08,16,BIN_059,Vaishali Nagar,60.74,market
2024-10-08,17,BIN_059,Vaishali Nagar,69.97,market
2024-10-08,18,BIN_059,Vaishali Nagar,79.07,market
2024-10-08,19,BIN_059,Vaishali Nagar,89.19,market
2024-10-08,20,BIN_059,Vaishali Nagar,97.77,market
2024-10-08,21,BIN_059,Vaishali Nagar,100.0,market
2024-10-08,22,BIN_059,Vaishali Nagar,100.0,market
2024-10-08,23,BIN_059,Vaishali Nagar,100.0,market
2024-10-08,0,BIN_060,Vaishali Nagar,5.04,market
2024-10-08,1,BIN_060,Vaishali Nagar,5.11,market
2024-10-08,2,BIN_060,Vaishali Nagar,5.22,market
2024-10-08,3,BIN_060,Vaishali Nagar,5.38,market
2024-10-08,4,BIN_060,Vaishali Nagar,5.7,market
2024-10-08,5,BIN_060,Vaishali Nagar,6.19,market
2024-10-08,6,BIN_060,Vaishali Nagar,6.88,market
2024-10-08,7,BIN_060,Vaishali Nagar,8.13,market
2024-10-08,8,BIN_060,Vaishali Nagar,9.7,market
2024-10-08,9,BIN_060,Vaishali Nagar,12.38,market
2024-10-08,10,BIN_060,Vaishali Nagar,16.34,market
2024-10-08,11,BIN_060,Vaishali Nagar,21.4,market
2024-10-08,12,BIN_060,Vaishali Nagar,27.13,market
2024-10-08,13,BIN_060,Vaishali Nagar,34.65,market
2024-10-08,14,BIN_060,Vaishali Nagar,42.76,market
2024-10-08,15,BIN_060,Vaishali Nagar,52.45,market
2024-10-08,16,BIN_060,Vaishali Nagar,62.37,market
2024-10-08,17,BIN_060,Vaishali Nagar,70.77,market
2024-10-08,18,BIN_060,Vaishali Nagar,80.03,market
2024-10-08,19,BIN_060,Vaishali Nagar,91.28,market
2024-10-08,20,BIN_060,Vaishali Nagar,100.0,market
2024-10-08,21,BIN_060,Vaishali Nagar,100.0,market
2024-10-08,22,BIN_060,Vaishali Nagar,100.0,market
2024-10-08,23,BIN_060,Vaishali Nagar,100.0,market
2024-10-08,0,BIN_061,Civil Lines,5.06,commercial
2024-10-08,1,BIN_061,Civil Lines,5.14,commercial
2024-10-08,2,BIN_061,Civil Lines,5.25,commercial
2024-10-08,3,BIN_061,Civil Lines,5.45,commercial
2024-10-08,4,BIN_061,Civil Lines,5.74,commercial
2024-10-08,5,BIN_061,Civil Lines,6.17,commercial
2024-10-08,6,BIN_061,Civil Lines,6.74,commercial
2024-10-08,7,BIN_061,Civil Lines,7.6,commercial
2024-10-08,8,BIN_061,Civil Lines,8.9,commercial
2024-10-08,9,BIN_061,Civil Lines,10.57,commercial
2024-10-08,10,BIN_061,Civil Lines,12.83,commercial
2024-10-08,11,BIN_061,Civil Lines,15.24,commercial
2024-10-08,12,BIN_061,Civil Lines,19.23,commercial
2024-10-08,13,BIN_061,Civil Lines,23.24,commercial
2024-10-08,14,BIN_061,Civil Lines,27.77,commercial
2024-10-08,15,BIN_061,Civil Lines,33.24,commercial
2024-10-08,16,BIN_061,Civil Lines,39.53,commercial
2024-10-08,17,BIN_061,Civil Lines,45.13,commercial
2024-10-08,18,BIN_061,Civil Lines,51.43,commercial
2024-10-08,19,BIN_061,Civil Lines,58.11,commercial
2024-10-08,20,BIN_061,Civil Lines,65.53,commercial
2024-10-08,21,BIN_061,Civil Lines,73.35,commercial
2024-10-08,22,BIN_061,Civil Lines,80.08,commercial
2024-10-08,23,BIN_061,Civil Lines,87.14,commercial
2024-10-08,0,BIN_062,Civil Lines,5.04,market
2024-10-08,1,BIN_062,Civil Lines,5.11,market
2024-10-08,2,BIN_062,Civil Lines,5.22,market
2024-10-08,3,BIN_062,Civil Lines,5.38,market
2024-10-08,4,BIN_062,Civil Lines,5.64,market
2024-10-08,5,BIN_062,Civil Lines,6.11,market
2024-10-08,6,BIN_062,Civil Lines,6.85,market
2024-10-08,7,BIN_062,Civil Lines,8.09,market
2024-10-08,8,BIN_062,Civil Lines,9.66,market
2024-10-08,9,BIN_062,Civil Lines,12.04,market
2024-10-08,10,BIN_062,Civil Lines,16.1,market
2024-10-08,11,BIN_062,Civil Lines,20.99,market
2024-10-08,12,BIN_062,Civil Lines,27.94,market
2024-10-08,13,BIN_062,Civil Lines,34.42,market
2024-10-08,14,BIN_062,Civil Lines,41.94,market
